# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.809           	smoothSolver	6.37308650e-03	2.99314030e-04	2	7.32421210e-03	3.60354630e-04	2	false	GAMG	7.74063160e-04	5.32682260e-05	1	true
0.8095          	smoothSolver	6.37397140e-03	3.01007830e-04	2	7.31867790e-03	3.64162480e-04	2	false	GAMG	8.04047190e-04	5.20836620e-05	1	true
0.81            	smoothSolver	6.38018570e-03	3.03904460e-04	2	7.32249070e-03	3.67889590e-04	2	false	GAMG	7.98735230e-04	5.36033420e-05	1	true
0.8105          	smoothSolver	6.38105960e-03	3.06359560e-04	2	7.32561800e-03	3.68556460e-04	2	false	GAMG	8.56250820e-04	5.85356170e-05	1	true
0.811           	smoothSolver	6.38490600e-03	3.06568740e-04	2	7.33780250e-03	3.71408710e-04	2	false	GAMG	9.39387060e-04	5.55783010e-05	1	true
0.8115          	smoothSolver	6.38375700e-03	3.08105900e-04	2	7.34276220e-03	3.68169070e-04	2	false	GAMG	8.51286500e-04	6.03404250e-05	1	true
0.812           	smoothSolver	6.39214560e-03	3.07005130e-04	2	7.33997990e-03	3.68773460e-04	2	false	GAMG	7.60023250e-04	6.09428530e-05	1	true
0.8125          	smoothSolver	6.40014890e-03	3.06459230e-04	2	7.34125340e-03	3.72079610e-04	2	false	GAMG	9.29452740e-04	5.97922470e-05	1	true
0.813           	smoothSolver	6.41577010e-03	3.07841350e-04	2	7.34127420e-03	3.71524940e-04	2	false	GAMG	6.64097590e-04	5.33662510e-05	1	true
0.8135          	smoothSolver	6.42385670e-03	3.08893400e-04	2	7.33965600e-03	3.72479470e-04	2	false	GAMG	7.91674160e-04	5.76567540e-05	1	true
0.814           	smoothSolver	6.43835390e-03	3.11162150e-04	2	7.33153320e-03	3.73846650e-04	2	false	GAMG	7.59285460e-04	5.36156240e-05	1	true
0.8145          	smoothSolver	6.44556030e-03	3.13148590e-04	2	7.33366980e-03	3.73479160e-04	2	false	GAMG	5.83374240e-04	4.53882530e-05	1	true
0.815           	smoothSolver	6.45082880e-03	3.12195510e-04	2	7.34071600e-03	3.75104990e-04	2	false	GAMG	5.63612120e-04	4.32823280e-05	1	true
0.8155          	smoothSolver	6.45792020e-03	3.12366840e-04	2	7.34332170e-03	3.72689610e-04	2	false	GAMG	4.56196290e-04	3.62419040e-05	1	true
0.816           	smoothSolver	6.45386350e-03	3.10944220e-04	2	7.32981450e-03	3.75544190e-04	2	false	GAMG	2.43730340e-04	1.82679470e-05	1	true
0.8165          	smoothSolver	6.46188110e-03	3.12762390e-04	2	7.32991570e-03	3.75430100e-04	2	false	GAMG	4.58970750e-04	3.03351940e-05	1	true
0.817           	smoothSolver	6.46161570e-03	3.13575170e-04	2	7.31993000e-03	3.75553490e-04	2	false	GAMG	6.20891600e-04	4.87735340e-05	1	true
0.8175          	smoothSolver	6.46818570e-03	3.10803970e-04	2	7.32225450e-03	3.73943650e-04	2	false	GAMG	9.47696610e-04	7.31619780e-05	1	true
0.818           	smoothSolver	6.47493640e-03	3.11531080e-04	2	7.31135550e-03	3.74571020e-04	2	false	GAMG	7.82887250e-04	6.12116640e-05	1	true
0.8185          	smoothSolver	6.47347450e-03	3.09421900e-04	2	7.30765510e-03	3.73108470e-04	2	false	GAMG	5.31839730e-04	4.28968690e-05	1	true
0.819           	smoothSolver	6.46999240e-03	3.04699120e-04	2	7.28500030e-03	3.67692830e-04	2	false	GAMG	8.03492890e-04	6.37706070e-05	1	true
0.8195          	smoothSolver	6.46672280e-03	3.03658380e-04	2	7.26667340e-03	3.61490430e-04	2	false	GAMG	7.56718760e-04	6.04406690e-05	1	true
0.82            	smoothSolver	6.46279900e-03	3.01788520e-04	2	7.26210530e-03	3.62169450e-04	2	false	GAMG	7.88441220e-04	6.11477090e-05	1	true
0.8205          	smoothSolver	6.46241270e-03	2.96704280e-04	2	7.24118690e-03	3.58423650e-04	2	false	GAMG	6.16766000e-04	4.85584580e-05	1	true
0.821           	smoothSolver	6.45139720e-03	2.93727590e-04	2	7.22631690e-03	3.55636900e-04	2	false	GAMG	7.63631600e-04	5.88462890e-05	1	true
0.8215          	smoothSolver	6.45458260e-03	2.93959810e-04	2	7.21438350e-03	3.53880250e-04	2	false	GAMG	6.78399810e-04	5.19924810e-05	1	true
0.822           	smoothSolver	6.44959540e-03	2.91840320e-04	2	7.19141690e-03	3.46678370e-04	2	false	GAMG	5.03117270e-04	3.48827050e-05	1	true
0.8225          	smoothSolver	6.44610210e-03	2.94977640e-04	2	7.18655040e-03	3.53131910e-04	2	false	GAMG	5.33005020e-04	4.10831930e-05	1	true
0.823           	smoothSolver	6.43603850e-03	2.90776890e-04	2	7.16946510e-03	3.47003540e-04	2	false	GAMG	8.76258590e-04	6.81527060e-05	1	true
0.8235          	smoothSolver	6.41834590e-03	2.89523180e-04	2	7.13282840e-03	3.38516030e-04	2	false	GAMG	8.52052890e-04	6.41214970e-05	1	true
0.824           	smoothSolver	6.39855230e-03	2.88540730e-04	2	7.11465750e-03	3.38031490e-04	2	false	GAMG	1.08446020e-03	8.28887010e-05	1	true
0.8245          	smoothSolver	6.37999020e-03	2.85069470e-04	2	7.08875830e-03	3.38962140e-04	2	false	GAMG	8.62732960e-04	6.78113940e-05	1	true
0.825           	smoothSolver	6.35853520e-03	2.87854390e-04	2	7.06085460e-03	3.36089210e-04	2	false	GAMG	8.25005100e-04	5.73230370e-05	1	true
0.8255          	smoothSolver	6.33559710e-03	2.88038640e-04	2	7.03564920e-03	3.30015160e-04	2	false	GAMG	1.06453820e-03	7.14361350e-05	1	true
0.826           	smoothSolver	6.31513850e-03	2.83077540e-04	2	7.02048170e-03	3.27750360e-04	2	false	GAMG	8.58157860e-04	6.36642380e-05	1	true
0.8265          	smoothSolver	6.30522760e-03	2.83769600e-04	2	7.01094090e-03	3.25251540e-04	2	false	GAMG	6.41396940e-04	4.89807090e-05	1	true
0.827           	smoothSolver	6.27532100e-03	2.83822880e-04	2	6.97381370e-03	3.22414820e-04	2	false	GAMG	7.66929460e-04	6.00810500e-05	1	true
0.8275          	smoothSolver	6.25106390e-03	2.82421420e-04	2	6.93352470e-03	3.15069260e-04	2	false	GAMG	9.92503320e-04	7.47720220e-05	1	true
0.828           	smoothSolver	6.22141930e-03	2.79167060e-04	2	6.90640010e-03	3.09886290e-04	2	false	GAMG	6.66665100e-04	5.24232690e-05	1	true
0.8285          	smoothSolver	6.19325360e-03	2.74816670e-04	2	6.87782420e-03	3.06506450e-04	2	false	GAMG	8.63275750e-04	6.26773690e-05	1	true
0.829           	smoothSolver	6.15551030e-03	2.70641280e-04	2	6.84865220e-03	3.06270500e-04	2	false	GAMG	5.75837390e-04	4.67312440e-05	1	true
0.8295          	smoothSolver	6.12019290e-03	2.63909420e-04	2	6.81240360e-03	2.94971230e-04	2	false	GAMG	8.43595050e-04	6.63501920e-05	1	true
0.83            	smoothSolver	6.09307590e-03	2.58691280e-04	2	6.80501640e-03	2.92623250e-04	2	false	GAMG	7.93902720e-04	5.71660450e-05	1	true
0.8305          	smoothSolver	6.06195730e-03	2.57402270e-04	2	6.81074280e-03	3.00248070e-04	2	false	GAMG	7.67689280e-04	6.06144460e-05	1	true
0.831           	smoothSolver	6.01918280e-03	2.49354470e-04	2	6.79808540e-03	2.85618820e-04	2	false	GAMG	9.15437940e-04	7.08708040e-05	1	true
0.8315          	smoothSolver	5.97898730e-03	2.46361350e-04	2	6.78670370e-03	2.89516070e-04	2	false	GAMG	9.40187860e-04	7.45873910e-05	1	true
0.832           	smoothSolver	5.93888130e-03	2.37944290e-04	2	6.74252150e-03	2.81016700e-04	2	false	GAMG	3.50361090e-04	2.82624330e-05	1	true
0.8325          	smoothSolver	5.90260760e-03	2.36352610e-04	2	6.69701390e-03	2.78429780e-04	2	false	GAMG	8.05350980e-04	6.09789210e-05	1	true
0.833           	smoothSolver	5.87131850e-03	2.31359380e-04	2	6.68081790e-03	2.76025260e-04	2	false	GAMG	7.70695310e-04	5.36307340e-05	1	true
0.8335          	smoothSolver	5.84335970e-03	2.29196570e-04	2	6.68214100e-03	2.79551430e-04	2	false	GAMG	8.77078600e-04	7.13850710e-05	1	true
0.834           	smoothSolver	5.80759540e-03	2.26015910e-04	2	6.65781370e-03	2.71850780e-04	2	false	GAMG	5.71350430e-04	4.28898130e-05	1	true
0.8345          	smoothSolver	5.76839430e-03	2.22112040e-04	2	6.65177770e-03	2.75864850e-04	2	false	GAMG	7.49400820e-04	5.31740840e-05	1	true
0.835           	smoothSolver	5.73204070e-03	2.21454210e-04	2	6.65183820e-03	2.72218660e-04	2	false	GAMG	7.57494160e-04	5.37393500e-05	1	true
0.8355          	smoothSolver	5.69630790e-03	2.16881140e-04	2	6.64019710e-03	2.68673100e-04	2	false	GAMG	7.48565280e-04	5.99607180e-05	1	true
0.836           	smoothSolver	5.65835370e-03	2.15082740e-04	2	6.64385950e-03	2.70628600e-04	2	false	GAMG	9.68164770e-04	7.23796020e-05	1	true
0.8365          	smoothSolver	5.63123080e-03	2.13334490e-04	2	6.64189000e-03	2.65622270e-04	2	false	GAMG	7.92251580e-04	5.41754690e-05	1	true
0.837           	smoothSolver	5.63479030e-03	2.13731070e-04	2	6.70564800e-03	2.88430540e-04	2	false	GAMG	7.42714020e-04	6.53398120e-05	1	true
0.8375          	smoothSolver	5.61520960e-03	2.13259290e-04	2	6.71069340e-03	2.71029390e-04	2	false	GAMG	7.13510610e-04	6.22682350e-05	1	true
0.838           	smoothSolver	5.58835920e-03	2.10539210e-04	2	6.66089630e-03	2.74370560e-04	2	false	GAMG	6.23183740e-04	5.06109600e-05	1	true
0.8385          	smoothSolver	5.55389700e-03	2.10552000e-04	2	6.67379890e-03	2.70222530e-04	2	false	GAMG	5.74375850e-04	4.74778060e-05	1	true
0.839           	smoothSolver	5.51625310e-03	2.06964770e-04	2	6.68678860e-03	2.64538630e-04	2	false	GAMG	6.69735640e-04	5.20821370e-05	1	true
0.8395          	smoothSolver	5.48906550e-03	2.04551900e-04	2	6.67618630e-03	2.61971390e-04	2	false	GAMG	6.71255160e-04	5.30217870e-05	1	true
0.84            	smoothSolver	5.46249550e-03	2.01913520e-04	2	6.66704270e-03	2.60873460e-04	2	false	GAMG	7.67853130e-04	6.17940260e-05	1	true
0.8405          	smoothSolver	5.43980850e-03	2.00088680e-04	2	6.65772460e-03	2.56337740e-04	2	false	GAMG	5.42287280e-04	4.55171610e-05	1	true
0.841           	smoothSolver	5.41977540e-03	1.97237410e-04	2	6.65157370e-03	2.55263580e-04	2	false	GAMG	5.44701240e-04	4.55935320e-05	1	true
0.8415          	smoothSolver	5.40324020e-03	1.94952590e-04	2	6.64496960e-03	2.54502650e-04	2	false	GAMG	5.57678250e-04	4.57911590e-05	1	true
0.842           	smoothSolver	5.38778200e-03	1.93590590e-04	2	6.65035050e-03	2.52997530e-04	2	false	GAMG	4.40562290e-04	3.56369340e-05	1	true
0.8425          	smoothSolver	5.37813980e-03	1.93544250e-04	2	6.65548090e-03	2.51781660e-04	2	false	GAMG	2.19434660e-04	1.83562200e-05	1	true
0.843           	smoothSolver	5.36807280e-03	1.93736330e-04	2	6.66014590e-03	2.51161830e-04	2	false	GAMG	9.14811800e-04	7.57576240e-05	1	true
0.8435          	smoothSolver	5.36712260e-03	1.93924080e-04	2	6.66407400e-03	2.50845650e-04	2	false	GAMG	8.61669600e-04	7.24865890e-05	1	true
0.844           	smoothSolver	5.36536290e-03	1.92805320e-04	2	6.67144720e-03	2.48877390e-04	2	false	GAMG	5.07855300e-04	4.22146870e-05	1	true
0.8445          	smoothSolver	5.36685300e-03	1.92730150e-04	2	6.67789140e-03	2.49071880e-04	2	false	GAMG	6.62314210e-04	5.27307400e-05	1	true
0.845           	smoothSolver	5.38137330e-03	1.95679430e-04	2	6.70038470e-03	2.50599870e-04	2	false	GAMG	9.29086240e-04	8.11009260e-05	1	true
0.8455          	smoothSolver	5.37845770e-03	1.95626200e-04	2	6.72088140e-03	2.49327910e-04	2	false	GAMG	9.65547020e-04	7.36172430e-05	1	true
0.846           	smoothSolver	5.37996290e-03	1.94976430e-04	2	6.72670040e-03	2.50755620e-04	2	false	GAMG	9.45914550e-04	7.81010040e-05	1	true
0.8465          	smoothSolver	5.39314930e-03	1.97331660e-04	2	6.73865960e-03	2.53839980e-04	2	false	GAMG	8.72400950e-04	7.04626250e-05	1	true
0.847           	smoothSolver	5.40660110e-03	1.99037950e-04	2	6.74743360e-03	2.53297600e-04	2	false	GAMG	7.41309300e-04	6.28881520e-05	1	true
0.8475          	smoothSolver	5.40857380e-03	1.98802300e-04	2	6.76066680e-03	2.51735520e-04	2	false	GAMG	6.18071140e-04	4.86433920e-05	1	true
0.848           	smoothSolver	5.42035400e-03	1.99202090e-04	2	6.77507870e-03	2.53263520e-04	2	false	GAMG	5.19979380e-04	3.88003090e-05	1	true
0.8485          	smoothSolver	5.43273430e-03	2.02150030e-04	2	6.78619130e-03	2.56061400e-04	2	false	GAMG	5.37313350e-04	3.94419170e-05	1	true
0.849           	smoothSolver	5.45479560e-03	2.05388570e-04	2	6.80708370e-03	2.57933150e-04	2	false	GAMG	4.57081690e-04	3.62803490e-05	1	true
0.8495          	smoothSolver	5.47341060e-03	2.08893030e-04	2	6.80797430e-03	2.62249750e-04	2	false	GAMG	6.52226120e-04	5.28193770e-05	1	true
0.85            	smoothSolver	5.48748890e-03	2.08677810e-04	2	6.81429390e-03	2.59982180e-04	2	false	GAMG	5.34239270e-04	4.15093940e-05	1	true
0.8505          	smoothSolver	5.49962390e-03	2.09841110e-04	2	6.82812420e-03	2.62310130e-04	2	false	GAMG	7.22426980e-04	5.23564280e-05	1	true
0.851           	smoothSolver	5.52540160e-03	2.12105620e-04	2	6.86256400e-03	2.63496610e-04	2	false	GAMG	7.47744110e-04	5.69390940e-05	1	true
0.8515          	smoothSolver	5.54109060e-03	2.12607130e-04	2	6.88732110e-03	2.64260920e-04	2	false	GAMG	5.27820920e-04	4.12293130e-05	1	true
0.852           	smoothSolver	5.55428830e-03	2.12623030e-04	2	6.91019370e-03	2.65855590e-04	2	false	GAMG	5.70766960e-04	4.18489140e-05	1	true
0.8525          	smoothSolver	5.56226080e-03	2.15140230e-04	2	6.93040440e-03	2.67854640e-04	2	false	GAMG	5.67973240e-04	4.27012280e-05	1	true
0.853           	smoothSolver	5.58003840e-03	2.15509450e-04	2	6.95432610e-03	2.69842730e-04	2	false	GAMG	6.90117300e-04	4.99379170e-05	1	true
0.8535          	smoothSolver	5.60420160e-03	2.17333230e-04	2	6.99005070e-03	2.71703680e-04	2	false	GAMG	6.43797450e-04	4.54834680e-05	1	true
0.854           	smoothSolver	5.62615770e-03	2.18315180e-04	2	7.01987830e-03	2.73187860e-04	2	false	GAMG	8.38755250e-04	4.69285030e-05	1	true
0.8545          	smoothSolver	5.63487350e-03	2.15657550e-04	2	7.03915230e-03	2.75149080e-04	2	false	GAMG	6.10016450e-04	5.03255140e-05	1	true
0.855           	smoothSolver	5.64501400e-03	2.16097440e-04	2	7.06598380e-03	2.73743350e-04	2	false	GAMG	1.06279850e-03	4.75612630e-05	1	true
0.8555          	smoothSolver	5.66059190e-03	2.20480230e-04	2	7.09110500e-03	2.76311700e-04	2	false	GAMG	6.02874230e-04	3.99903920e-05	1	true
0.856           	smoothSolver	5.66820510e-03	2.19046370e-04	2	7.10800320e-03	2.78629570e-04	2	false	GAMG	7.75837310e-04	4.90888820e-05	1	true
0.8565          	smoothSolver	5.67698740e-03	2.20629680e-04	2	7.12293080e-03	2.81615750e-04	2	false	GAMG	7.52331600e-04	5.48929130e-05	1	true
0.857           	smoothSolver	5.67305280e-03	2.20770340e-04	2	7.13917690e-03	2.83130660e-04	2	false	GAMG	5.84895270e-04	4.45973610e-05	1	true
0.8575          	smoothSolver	5.67605670e-03	2.20424280e-04	2	7.15147320e-03	2.84809750e-04	2	false	GAMG	5.52319260e-04	4.24205430e-05	1	true
0.858           	smoothSolver	5.68211130e-03	2.20466160e-04	2	7.16576230e-03	2.86671010e-04	2	false	GAMG	8.57400440e-04	5.61261330e-05	1	true
0.8585          	smoothSolver	5.68124320e-03	2.21884070e-04	2	7.18572090e-03	2.91012730e-04	2	false	GAMG	1.06723690e-03	7.89429640e-05	1	true
0.859           	smoothSolver	5.67369890e-03	2.23975660e-04	2	7.19381420e-03	2.93478910e-04	2	false	GAMG	7.78637040e-04	5.47268570e-05	1	true
0.8595          	smoothSolver	5.66601380e-03	2.25471670e-04	2	7.20691790e-03	2.97567430e-04	2	false	GAMG	1.12157780e-03	8.15168680e-05	1	true
0.86            	smoothSolver	5.66442700e-03	2.28890930e-04	2	7.22044520e-03	2.99986260e-04	2	false	GAMG	1.00492120e-03	7.78848640e-05	1	true
0.8605          	smoothSolver	5.65905580e-03	2.29019040e-04	2	7.22887830e-03	3.01389220e-04	2	false	GAMG	1.46455590e-03	8.66005040e-05	1	true
0.861           	smoothSolver	5.65743700e-03	2.31403390e-04	2	7.24348980e-03	3.03851360e-04	2	false	GAMG	9.96241790e-04	7.75497470e-05	1	true
0.8615          	smoothSolver	5.65409580e-03	2.30291680e-04	2	7.26050100e-03	3.03807970e-04	2	false	GAMG	8.58709180e-04	5.88979260e-05	1	true
0.862           	smoothSolver	5.64600640e-03	2.29707790e-04	2	7.27940240e-03	3.07298670e-04	2	false	GAMG	1.17631260e-03	7.53093860e-05	1	true
0.8625          	smoothSolver	5.65209990e-03	2.33049700e-04	2	7.31515490e-03	3.13887080e-04	2	false	GAMG	7.83742570e-04	6.51504720e-05	1	true
0.863           	smoothSolver	5.64791650e-03	2.34604470e-04	2	7.32614550e-03	3.12250140e-04	2	false	GAMG	7.71726630e-04	6.17354390e-05	1	true
0.8635          	smoothSolver	5.64283150e-03	2.38306130e-04	2	7.33365110e-03	3.19317550e-04	2	false	GAMG	1.43025060e-03	8.32715220e-05	1	true
0.864           	smoothSolver	5.64121600e-03	2.42906720e-04	2	7.33022670e-03	3.17619730e-04	2	false	GAMG	2.06678500e-03	9.25014550e-05	1	true
0.8645          	smoothSolver	5.63389120e-03	2.41663200e-04	2	7.35252070e-03	3.18536210e-04	2	false	GAMG	1.24197450e-03	8.30586910e-05	1	true
0.865           	smoothSolver	5.62960130e-03	2.43490560e-04	2	7.35417520e-03	3.18326750e-04	2	false	GAMG	1.04761060e-03	8.38087570e-05	1	true
0.8655          	smoothSolver	5.62494940e-03	2.43092280e-04	2	7.34940910e-03	3.16823080e-04	2	false	GAMG	9.84412450e-04	7.10156780e-05	1	true
0.866           	smoothSolver	5.62720540e-03	2.44787130e-04	2	7.33649580e-03	3.16456430e-04	2	false	GAMG	1.53950660e-03	1.00447720e-04	1	true
0.8665          	smoothSolver	5.62761990e-03	2.46398030e-04	2	7.32022130e-03	3.13199120e-04	2	false	GAMG	1.86665590e-03	1.07548120e-04	1	true
0.867           	smoothSolver	5.62510260e-03	2.48622840e-04	2	7.29557550e-03	3.14130360e-04	2	false	GAMG	1.57206220e-03	1.17736370e-04	1	true
0.8675          	smoothSolver	5.61842060e-03	2.47762510e-04	2	7.26196700e-03	3.13292720e-04	2	false	GAMG	1.64589220e-03	1.17319210e-04	1	true
0.868           	smoothSolver	5.62898740e-03	2.52060180e-04	2	7.26567680e-03	3.15229790e-04	2	false	GAMG	1.83370700e-03	1.30587820e-04	1	true
0.8685          	smoothSolver	5.61843000e-03	2.53351670e-04	2	7.23881140e-03	3.15687850e-04	2	false	GAMG	3.81302140e-03	1.35094670e-04	1	true
0.869           	smoothSolver	5.63480180e-03	2.57795670e-04	2	7.22669110e-03	3.19159070e-04	2	false	GAMG	1.99206900e-03	1.27104480e-04	1	true
0.8695          	smoothSolver	5.62263790e-03	2.56476370e-04	2	7.21110140e-03	3.18997320e-04	2	false	GAMG	1.70811260e-03	1.26791860e-04	1	true
0.87            	smoothSolver	5.62053410e-03	2.57423390e-04	2	7.17268290e-03	3.18237320e-04	2	false	GAMG	1.68790150e-03	1.29703200e-04	1	true
0.8705          	smoothSolver	5.61982390e-03	2.58698960e-04	2	7.15991570e-03	3.18139890e-04	2	false	GAMG	1.91407400e-03	1.44211000e-04	1	true
0.871           	smoothSolver	5.62527370e-03	2.57984680e-04	2	7.13442530e-03	3.16933110e-04	2	false	GAMG	1.91083380e-03	1.42260710e-04	1	true
0.8715          	smoothSolver	5.62903010e-03	2.60144720e-04	2	7.12797640e-03	3.17535600e-04	2	false	GAMG	6.99113680e-04	5.11984870e-05	1	true
0.872           	smoothSolver	5.62879450e-03	2.60054650e-04	2	7.11438750e-03	3.16864440e-04	2	false	GAMG	1.79096610e-03	1.32918360e-04	1	true
0.8725          	smoothSolver	5.62321150e-03	2.60634590e-04	2	7.10506130e-03	3.15608160e-04	2	false	GAMG	1.95781840e-03	1.43028690e-04	1	true
0.873           	smoothSolver	5.63660610e-03	2.61188550e-04	2	7.10236680e-03	3.18400270e-04	2	false	GAMG	2.17216670e-03	1.64448610e-04	1	true
0.8735          	smoothSolver	5.65062940e-03	2.63641010e-04	2	7.09794140e-03	3.20247220e-04	2	false	GAMG	2.18962450e-03	1.56847880e-04	1	true
0.874           	smoothSolver	5.66348950e-03	2.62741130e-04	2	7.10801230e-03	3.22390480e-04	2	false	GAMG	1.91602810e-03	1.35428170e-04	1	true
0.8745          	smoothSolver	5.65755890e-03	2.63919040e-04	2	7.09400980e-03	3.21506760e-04	2	false	GAMG	2.19223580e-03	1.53128660e-04	1	true
0.875           	smoothSolver	5.67389200e-03	2.64002960e-04	2	7.08706910e-03	3.21900840e-04	2	false	GAMG	2.40992620e-03	1.67031310e-04	1	true
0.8755          	smoothSolver	5.70296870e-03	2.68956320e-04	2	7.10099380e-03	3.29121680e-04	2	false	GAMG	2.10749520e-03	1.58538680e-04	1	true
0.876           	smoothSolver	5.71998150e-03	2.67685780e-04	2	7.11223230e-03	3.26734560e-04	2	false	GAMG	1.79552280e-03	1.44094420e-04	1	true
0.8765          	smoothSolver	5.72170420e-03	2.67549540e-04	2	7.09568330e-03	3.31245180e-04	2	false	GAMG	2.15910750e-03	1.57540940e-04	1	true
0.877           	smoothSolver	5.72693840e-03	2.62709640e-04	2	7.09085700e-03	3.28213210e-04	2	false	GAMG	7.25854920e-04	4.91449210e-05	1	true
0.8775          	smoothSolver	5.73589000e-03	2.65663170e-04	2	7.08253510e-03	3.28422690e-04	2	false	GAMG	1.91503890e-03	1.28946120e-04	1	true
0.878           	smoothSolver	5.75714630e-03	2.71072870e-04	2	7.09288930e-03	3.29067940e-04	2	false	GAMG	1.83378830e-03	1.32591160e-04	1	true
0.8785          	smoothSolver	5.76261900e-03	2.66930430e-04	2	7.09858470e-03	3.30026640e-04	2	false	GAMG	1.93475030e-03	1.35820580e-04	1	true
0.879           	smoothSolver	5.77617950e-03	2.70348980e-04	2	7.10979410e-03	3.36254740e-04	2	false	GAMG	2.28712600e-03	1.56043690e-04	1	true
0.8795          	smoothSolver	5.84925020e-03	2.70996490e-04	2	7.21215710e-03	3.33288270e-04	2	false	GAMG	2.07597410e-03	1.52592080e-04	1	true
0.88            	smoothSolver	5.90588450e-03	2.82708030e-04	2	7.27513540e-03	3.45913910e-04	2	false	GAMG	1.73210630e-03	1.34597810e-04	1	true
0.8805          	smoothSolver	6.16316310e-03	3.04358810e-04	2	7.50191620e-03	3.66603950e-04	2	false	GAMG	2.22902630e-03	1.58435950e-04	1	true
0.881           	smoothSolver	6.16877220e-03	2.85674900e-04	2	7.68462370e-03	3.63403810e-04	2	false	GAMG	2.07402080e-03	1.49289030e-04	1	true
0.8815          	smoothSolver	6.18248310e-03	3.01694770e-04	2	7.75697210e-03	3.91371900e-04	2	false	GAMG	2.67318670e-03	1.68452980e-04	1	true
0.882           	smoothSolver	6.42794600e-03	3.47923610e-04	2	8.09786180e-03	4.73456790e-04	2	false	GAMG	2.18716360e-03	1.80092460e-04	1	true
0.8825          	smoothSolver	6.52340770e-03	3.07244560e-04	2	8.41469270e-03	4.35895590e-04	2	false	GAMG	3.38935310e-03	1.87397390e-04	1	true
0.883           	smoothSolver	6.20502600e-03	2.92852430e-04	2	7.73497960e-03	3.69118230e-04	2	false	GAMG	3.50845410e-03	2.08882450e-04	1	true
0.8835          	smoothSolver	6.31347270e-03	3.79611850e-04	2	7.99290200e-03	4.95712560e-04	2	false	GAMG	3.54112870e-03	2.94079450e-04	1	true
0.884           	smoothSolver	7.72309520e-03	3.68406930e-04	2	9.25080560e-03	5.75026150e-04	2	false	GAMG	4.18436840e-03	2.11188890e-04	1	true
0.8845          	smoothSolver	6.73200250e-03	3.60651610e-04	2	8.27996670e-03	4.06614100e-04	2	false	GAMG	4.31444490e-03	1.44523960e-04	1	true
0.885           	smoothSolver	6.38651350e-03	3.06489030e-04	2	7.78091490e-03	3.96149800e-04	2	false	GAMG	2.96724530e-03	1.80090340e-04	1	true
0.8855          	smoothSolver	6.27750420e-03	3.08703300e-04	2	7.92803410e-03	4.30006490e-04	2	false	GAMG	2.98231070e-03	2.08304410e-04	1	true
0.886           	smoothSolver	6.09013070e-03	2.56694680e-04	2	7.73790680e-03	4.00599950e-04	2	false	GAMG	3.20353430e-03	1.92936920e-04	1	true
0.8865          	smoothSolver	5.96133450e-03	2.75456770e-04	2	7.47327480e-03	3.98692920e-04	2	false	GAMG	3.48227240e-03	1.94059570e-04	1	true
0.887           	smoothSolver	5.88769570e-03	2.51494210e-04	2	7.42012160e-03	3.56814070e-04	2	false	GAMG	3.83448690e-03	1.88981780e-04	1	true
0.8875          	smoothSolver	5.82171980e-03	2.53779670e-04	2	7.39288020e-03	3.62706790e-04	2	false	GAMG	2.22298700e-03	1.40102780e-04	1	true
0.888           	smoothSolver	5.76554820e-03	2.49621890e-04	2	7.34458990e-03	3.42440580e-04	2	false	GAMG	2.70865890e-03	1.73738010e-04	1	true
0.8885          	smoothSolver	5.73948000e-03	2.52999600e-04	2	7.30688080e-03	3.41836600e-04	2	false	GAMG	2.28702140e-03	1.51012900e-04	1	true
0.889           	smoothSolver	5.73321030e-03	2.51481900e-04	2	7.28454520e-03	3.44251780e-04	2	false	GAMG	2.39678920e-03	1.68340810e-04	1	true
0.8895          	smoothSolver	5.70195040e-03	2.51494630e-04	2	7.27547840e-03	3.42545550e-04	2	false	GAMG	3.52473490e-03	1.57767160e-04	1	true
0.89            	smoothSolver	5.68701050e-03	2.51682010e-04	2	7.27589500e-03	3.46444280e-04	2	false	GAMG	2.49093270e-03	1.75144970e-04	1	true
0.8905          	smoothSolver	5.65748750e-03	2.49754380e-04	2	7.29761410e-03	3.42955160e-04	2	false	GAMG	2.27747200e-03	1.60498430e-04	1	true
0.891           	smoothSolver	5.63415000e-03	2.49608170e-04	2	7.29965080e-03	3.43653370e-04	2	false	GAMG	4.36313150e-03	1.73557110e-04	1	true
0.8915          	smoothSolver	5.61960040e-03	2.50081530e-04	2	7.31756020e-03	3.45988440e-04	2	false	GAMG	2.27548850e-03	1.42408930e-04	1	true
0.892           	smoothSolver	5.61066570e-03	2.50267440e-04	2	7.35206060e-03	3.45223460e-04	2	false	GAMG	2.27054030e-03	1.55328000e-04	1	true
0.8925          	smoothSolver	5.59211900e-03	2.50679050e-04	2	7.35358920e-03	3.46881170e-04	2	false	GAMG	2.94345100e-03	1.78918140e-04	1	true
0.893           	smoothSolver	5.58755550e-03	2.49966810e-04	2	7.37249660e-03	3.47843080e-04	2	false	GAMG	2.80078050e-03	1.72391630e-04	1	true
0.8935          	smoothSolver	5.56923050e-03	2.50680890e-04	2	7.38280000e-03	3.50347960e-04	2	false	GAMG	2.69501760e-03	1.71962360e-04	1	true
